,time,VCH1,VCH2
0,-0.0013184,0.96,0.01
1,-0.0013168,1.04,0.01
2,-0.0013151999999999999,1.04,0.008
3,-0.0013136,1.12,0.012
4,-0.001312,1.2,0.01
5,-0.0013104,1.2,0.01
6,-0.0013088,1.28,0.01
7,-0.0013072,1.36,0.01
8,-0.0013055999999999999,1.36,0.006
9,-0.001304,1.44,0.01
10,-0.0013024,1.52,0.01
11,-0.0013008,1.52,0.01
12,-0.0012992,1.6,0.01
13,-0.0012975999999999999,1.6,0.012
14,-0.001296,1.68,0.012
15,-0.0012944,1.76,0.012
16,-0.0012928,1.76,0.01
17,-0.0012912,1.84,0.01
18,-0.0012896,1.84,0.01
19,-0.0012879999999999999,1.92,0.01
20,-0.0012864,2.0,0.012
21,-0.0012848,2.0,0.008
22,-0.0012832,2.08,0.01
23,-0.0012816,2.16,0.01
24,-0.0012799999999999999,2.16,0.008
25,-0.0012783999999999998,2.24,0.012
26,-0.0012768,2.32,0.01
27,-0.0012752,2.32,0.01
28,-0.0012736,2.4,0.01
29,-0.001272,2.4,0.004
30,-0.0012703999999999999,2.48,0.006
31,-0.0012688,2.48,0.01
32,-0.0012672,2.56,0.01
33,-0.0012656,2.56,0.012
34,-0.001264,2.64,0.006
35,-0.0012624,2.72,0.01
36,-0.0012607999999999999,2.72,0.01
37,-0.0012592,2.8000000000000003,0.008
38,-0.0012576,2.88,0.01
39,-0.001256,2.88,0.01
40,-0.0012544,2.96,0.012
41,-0.0012527999999999999,2.96,0.01
42,-0.0012512,3.04,0.01
43,-0.0012496,3.12,0.01
44,-0.001248,3.12,0.01
45,-0.0012464,3.2,0.01
46,-0.0012448,3.2,0.01
47,-0.0012431999999999999,3.2800000000000002,0.006
48,-0.0012416,3.36,0.01
49,-0.00124,3.36,0.01
50,-0.0012384,3.44,0.01
51,-0.0012368,3.44,0.01
52,-0.0012351999999999999,3.52,0.01
53,-0.0012336,3.6,0.012
54,-0.001232,3.6,0.01
55,-0.0012304,3.68,0.01
56,-0.0012288,3.68,0.01
57,-0.0012272,3.7600000000000002,0.01
58,-0.0012255999999999999,3.84,0.01
59,-0.001224,3.84,0.01
60,-0.0012224,3.92,0.004
61,-0.0012208,3.92,0.008
62,-0.0012192,4.0,0.01
63,-0.0012175999999999999,4.08,0.01
64,-0.001216,4.08,0.01
