,time,VCH1,VCH2
0,-0.00025,-1.52,-1.36
1,-0.0002498,-1.52,-1.44
2,-0.0002496,-1.52,-1.36
3,-0.0002494,-1.52,-1.44
4,-0.0002492,-1.52,-1.36
5,-0.000249,-1.36,-1.36
6,-0.00024880000000000003,-1.36,-1.36
7,-0.0002486,-1.44,-1.28
8,-0.0002484,-1.44,-1.36
9,-0.0002482,-1.36,-1.44
10,-0.000248,-1.28,-1.44
11,-0.0002478,-1.36,-1.36
12,-0.0002476,-1.36,-1.28
13,-0.0002474,-1.44,-1.36
14,-0.0002472,-1.2,-1.36
15,-0.000247,-1.36,-1.36
16,-0.0002468,-1.28,-1.36
17,-0.00024660000000000003,-1.28,-1.36
18,-0.0002464,-1.28,-1.36
19,-0.0002462,-1.28,-1.44
20,-0.000246,-1.2,-1.36
21,-0.0002458,-1.28,-1.44
22,-0.0002456,-1.28,-1.44
23,-0.0002454,-1.2,-1.44
24,-0.0002452,-1.36,-1.28
25,-0.000245,-1.12,-1.36
26,-0.0002448,-1.2,-1.36
27,-0.0002446,-1.12,-1.28
28,-0.00024440000000000003,-1.2,-1.36
29,-0.0002442,-1.12,-1.36
30,-0.000244,-1.12,-1.36
31,-0.00024380000000000002,-1.12,-1.28
32,-0.0002436,-1.12,-1.36
33,-0.0002434,-1.04,-1.36
34,-0.0002432,-1.12,-1.36
35,-0.000243,-0.96,-1.36
36,-0.0002428,-0.96,-1.28
37,-0.00024260000000000002,-1.04,-1.28
38,-0.0002424,-0.96,-1.36
39,-0.0002422,-1.04,-1.28
40,-0.000242,-1.04,-1.36
41,-0.0002418,-0.96,-1.28
42,-0.00024160000000000002,-0.96,-1.36
43,-0.0002414,-0.88,-1.28
44,-0.0002412,-0.96,-1.36
45,-0.000241,-0.96,-1.36
46,-0.0002408,-0.96,-1.36
47,-0.0002406,-0.88,-1.36
48,-0.00024040000000000002,-0.88,-1.28
49,-0.0002402,-0.96,-1.28
50,-0.00024,-0.8,-1.2
51,-0.0002398,-0.8,-1.36
52,-0.0002396,-0.8,-1.28
53,-0.00023940000000000002,-0.8,-1.36
54,-0.00023920000000000001,-0.72,-1.28
55,-0.000239,-0.8,-1.28
56,-0.0002388,-0.8,-1.28
57,-0.0002386,-0.72,-1.28
58,-0.0002384,-0.72,-1.36
59,-0.00023820000000000002,-0.72,-1.36
60,-0.000238,-0.64,-1.2
61,-0.0002378,-0.64,-1.28
62,-0.0002376,-0.64,-1.36
63,-0.0002374,-0.56,-1.2
64,-0.00023720000000000002,-0.56,-1.28
65,-0.00023700000000000001,-0.56,-1.28
66,-0.0002368,-0.56,-1.28
67,-0.0002366,-0.56,-1.28
68,-0.0002364,-0.48,-1.36
69,-0.0002362,-0.56,-1.36
70,-0.00023600000000000002,-0.64,-1.2
71,-0.0002358,-0.48,-1.28
72,-0.0002356,-0.48,-1.2
73,-0.0002354,-0.48,-1.2
74,-0.0002352,-0.48,-1.28
75,-0.00023500000000000002,-0.4,-1.28
76,-0.00023480000000000002,-0.4,-1.2
77,-0.0002346,-0.4,-1.28
78,-0.0002344,-0.4,-1.2
79,-0.0002342,-0.32,-1.2
80,-0.000234,-0.32,-1.2
81,-0.0002338,-0.24,-1.28
82,-0.0002336,-0.32,-1.28
83,-0.0002334,-0.32,-1.2
84,-0.0002332,-0.16,-1.28
85,-0.000233,-0.24,-1.28
86,-0.00023280000000000002,-0.24,-1.2
87,-0.00023260000000000002,-0.24,-1.12
88,-0.0002324,-0.16,-1.12
89,-0.0002322,-0.16,-1.2
90,-0.000232,-0.08,-1.2
91,-0.0002318,-0.16,-1.2
92,-0.0002316,-0.16,-1.12
93,-0.00023140000000000001,-0.16,-1.12
94,-0.0002312,-0.08,-1.2
95,-0.000231,-0.08,-1.2
96,-0.0002308,-0.08,-1.2
97,-0.0002306,0.0,-1.12
98,-0.00023040000000000002,-0.08,-1.12
99,-0.0002302,0.0,-1.2
100,-0.00023,0.08,-1.12
101,-0.0002298,-0.08,-1.12
102,-0.0002296,0.08,-1.12
103,-0.0002294,0.0,-1.12
104,-0.00022920000000000001,0.08,-1.12
105,-0.000229,0.16,-1.12
106,-0.0002288,0.08,-1.12
107,-0.0002286,0.16,-1.04
108,-0.0002284,0.16,-1.12
109,-0.00022820000000000002,0.16,-1.12
110,-0.000228,0.16,-1.04
111,-0.0002278,0.08,-1.04
112,-0.0002276,0.24,-1.04
113,-0.0002274,0.24,-1.04
114,-0.0002272,0.16,-1.12
115,-0.00022700000000000002,0.24,-1.12
116,-0.0002268,0.24,-1.04
117,-0.0002266,0.24,-1.04
118,-0.0002264,0.24,-1.04
119,-0.0002262,0.4,-1.04
120,-0.00022600000000000002,0.24,-1.04
121,-0.0002258,0.24,-1.04
122,-0.0002256,0.32,-0.96
123,-0.0002254,0.32,-0.96
124,-0.0002252,0.4,-0.96
125,-0.000225,0.4,-0.96
126,-0.00022480000000000002,0.4,-1.04
127,-0.0002246,0.48,-0.96
128,-0.0002244,0.4,-0.88
129,-0.0002242,0.48,-0.96
130,-0.000224,0.4,-0.96
131,-0.00022380000000000002,0.4,-0.88
132,-0.00022360000000000001,0.48,-0.96
133,-0.0002234,0.48,-0.88
134,-0.0002232,0.64,-1.04
135,-0.000223,0.48,-0.88
136,-0.0002228,0.56,-0.88
137,-0.00022260000000000002,0.56,-0.96
138,-0.0002224,0.64,-0.88
139,-0.0002222,0.56,-0.88
140,-0.000222,0.64,-0.88
141,-0.0002218,0.64,-0.88
142,-0.00022160000000000002,0.64,-0.8
143,-0.00022140000000000001,0.8,-0.88
144,-0.0002212,0.72,-0.88
145,-0.000221,0.64,-0.88
146,-0.0002208,0.72,-0.88
147,-0.0002206,0.72,-0.88
148,-0.00022040000000000002,0.8,-0.88
149,-0.0002202,0.72,-0.88
150,-0.00022,0.72,-0.88
151,-0.0002198,0.72,-0.8
152,-0.0002196,0.8,-0.8
153,-0.00021940000000000002,0.8,-0.8
154,-0.00021920000000000002,0.8,-0.8
155,-0.000219,0.88,-0.8
156,-0.0002188,0.88,-0.8
157,-0.0002186,0.88,-0.8
158,-0.0002184,0.88,-0.8
159,-0.0002182,0.88,-0.8
160,-0.000218,0.96,-0.8
161,-0.0002178,0.88,-0.72
162,-0.0002176,0.96,-0.64
163,-0.0002174,1.04,-0.72
164,-0.00021720000000000002,0.96,-0.72
165,-0.00021700000000000002,1.04,-0.72
