,time,VCH1,VCH2
0,-0.000125,-2.4,-2.72
1,-0.0001249,-2.48,-2.64
2,-0.0001248,-2.56,-2.56
3,-0.0001247,-2.4,-2.56
4,-0.0001246,-2.4,-2.72
5,-0.0001245,-2.4,-2.64
6,-0.00012440000000000002,-2.4,-2.64
7,-0.0001243,-2.48,-2.56
8,-0.0001242,-2.48,-2.48
9,-0.0001241,-2.4,-2.64
10,-0.000124,-2.4,-2.56
11,-0.0001239,-2.4,-2.72
12,-0.0001238,-2.32,-2.64
13,-0.0001237,-2.32,-2.64
14,-0.0001236,-2.4,-2.64
15,-0.0001235,-2.32,-2.72
16,-0.0001234,-2.32,-2.64
17,-0.00012330000000000002,-2.4,-2.64
18,-0.0001232,-2.32,-2.56
19,-0.0001231,-2.32,-2.48
20,-0.000123,-2.4,-2.56
21,-0.0001229,-2.24,-2.56
22,-0.0001228,-2.4,-2.64
23,-0.0001227,-2.32,-2.48
24,-0.0001226,-2.24,-2.48
25,-0.0001225,-2.32,-2.48
26,-0.0001224,-2.4,-2.4
27,-0.0001223,-2.24,-2.4
28,-0.00012220000000000002,-2.32,-2.48
29,-0.0001221,-2.32,-2.56
30,-0.000122,-2.24,-2.64
31,-0.00012190000000000001,-2.16,-2.48
32,-0.0001218,-2.24,-2.56
33,-0.0001217,-2.24,-2.48
34,-0.0001216,-2.16,-2.48
35,-0.0001215,-2.24,-2.4
36,-0.0001214,-2.08,-2.48
37,-0.00012130000000000001,-2.16,-2.48
38,-0.0001212,-2.16,-2.48
39,-0.0001211,-2.16,-2.48
40,-0.000121,-2.08,-2.4
41,-0.0001209,-2.16,-2.32
42,-0.00012080000000000001,-2.08,-2.48
43,-0.0001207,-2.08,-2.48
44,-0.0001206,-2.16,-2.4
45,-0.0001205,-2.16,-2.4
46,-0.0001204,-2.16,-2.4
47,-0.0001203,-2.16,-2.32
48,-0.00012020000000000001,-2.16,-2.4
49,-0.0001201,-2.16,-2.32
50,-0.00012,-2.08,-2.32
51,-0.0001199,-2.0,-2.4
52,-0.0001198,-2.08,-2.32
53,-0.00011970000000000001,-2.08,-2.32
54,-0.00011960000000000001,-2.0,-2.24
55,-0.0001195,-2.08,-2.24
56,-0.0001194,-2.16,-2.32
57,-0.0001193,-2.0,-2.32
58,-0.0001192,-2.08,-2.32
59,-0.00011910000000000001,-2.08,-2.24
60,-0.000119,-2.08,-2.32
61,-0.0001189,-1.92,-2.24
62,-0.0001188,-2.0,-2.24
63,-0.0001187,-1.92,-2.24
64,-0.00011860000000000001,-1.92,-2.24
65,-0.00011850000000000001,-2.0,-2.16
66,-0.0001184,-1.84,-2.32
67,-0.0001183,-1.92,-2.16
68,-0.0001182,-2.0,-2.08
69,-0.0001181,-1.92,-2.08
70,-0.00011800000000000001,-1.92,-2.16
71,-0.0001179,-1.92,-2.16
72,-0.0001178,-1.84,-2.08
73,-0.0001177,-1.92,-2.16
74,-0.0001176,-1.84,-2.08
75,-0.00011750000000000001,-1.84,-2.08
76,-0.00011740000000000001,-1.84,-2.08
77,-0.0001173,-1.84,-2.08
78,-0.0001172,-1.76,-2.08
79,-0.0001171,-1.84,-2.16
80,-0.000117,-1.76,-2.08
81,-0.0001169,-1.68,-2.0
82,-0.0001168,-1.76,-2.0
83,-0.0001167,-1.76,-2.0
84,-0.0001166,-1.84,-2.0
85,-0.0001165,-1.68,-1.84
86,-0.00011640000000000001,-1.76,-2.0
87,-0.00011630000000000001,-1.68,-1.92
88,-0.0001162,-1.76,-1.92
89,-0.0001161,-1.68,-2.0
90,-0.000116,-1.68,-1.92
91,-0.0001159,-1.68,-1.84
92,-0.0001158,-1.76,-1.84
93,-0.00011570000000000001,-1.68,-1.84
94,-0.0001156,-1.6,-1.92
