,time,VCH1,VCH2
0,-1.25e-05,-0.4,-1.76
1,-1.249e-05,-0.4,-1.76
2,-1.248e-05,-0.48,-1.68
3,-1.2470000000000001e-05,-0.48,-1.68
4,-1.2460000000000001e-05,-0.32,-1.6
5,-1.2450000000000001e-05,-0.32,-1.6
6,-1.2440000000000001e-05,-0.32,-1.76
7,-1.2430000000000001e-05,-0.4,-1.76
8,-1.2420000000000001e-05,-0.4,-1.76
9,-1.241e-05,-0.4,-1.68
10,-1.24e-05,-0.32,-1.68
11,-1.239e-05,-0.32,-1.68
12,-1.238e-05,-0.32,-1.76
13,-1.237e-05,-0.24,-1.76
14,-1.236e-05,-0.24,-1.68
15,-1.235e-05,-0.32,-1.76
16,-1.234e-05,-0.24,-1.76
17,-1.233e-05,-0.24,-1.68
18,-1.232e-05,-0.24,-1.68
19,-1.231e-05,-0.16,-1.68
20,-1.23e-05,-0.16,-1.68
21,-1.2290000000000001e-05,-0.16,-1.68
22,-1.2280000000000001e-05,-0.16,-1.68
23,-1.2270000000000001e-05,-0.16,-1.68
24,-1.2260000000000001e-05,-0.08,-1.52
25,-1.2250000000000001e-05,-0.16,-1.76
26,-1.2240000000000001e-05,-0.08,-1.68
27,-1.223e-05,-0.16,-1.68
28,-1.222e-05,0.0,-1.76
29,-1.221e-05,0.0,-1.68
30,-1.22e-05,0.08,-1.68
31,-1.219e-05,0.08,-1.68
32,-1.218e-05,0.0,-1.6
33,-1.217e-05,0.0,-1.52
34,-1.216e-05,0.16,-1.68
35,-1.215e-05,0.0,-1.68
36,-1.214e-05,0.0,-1.68
37,-1.213e-05,0.08,-1.68
38,-1.2120000000000001e-05,0.08,-1.6
39,-1.2110000000000001e-05,0.0,-1.68
40,-1.2100000000000001e-05,0.08,-1.6
41,-1.2090000000000001e-05,0.08,-1.76
42,-1.2080000000000001e-05,0.16,-1.6
43,-1.2070000000000001e-05,0.08,-1.68
44,-1.206e-05,0.16,-1.6
45,-1.205e-05,0.08,-1.6
46,-1.204e-05,0.16,-1.68
47,-1.203e-05,0.24,-1.6
48,-1.202e-05,0.24,-1.6
49,-1.201e-05,0.24,-1.6
50,-1.2e-05,0.24,-1.52
51,-1.199e-05,0.24,-1.52
52,-1.198e-05,0.24,-1.6
53,-1.197e-05,0.32,-1.52
54,-1.196e-05,0.24,-1.6
55,-1.195e-05,0.24,-1.52
56,-1.1940000000000001e-05,0.32,-1.6
57,-1.1930000000000001e-05,0.24,-1.6
58,-1.1920000000000001e-05,0.4,-1.6
59,-1.1910000000000001e-05,0.32,-1.52
60,-1.1900000000000001e-05,0.24,-1.52
61,-1.1890000000000001e-05,0.32,-1.52
62,-1.1880000000000001e-05,0.32,-1.52
63,-1.187e-05,0.4,-1.52
64,-1.186e-05,0.4,-1.52
65,-1.185e-05,0.4,-1.52
66,-1.184e-05,0.4,-1.6
67,-1.183e-05,0.48,-1.52
68,-1.182e-05,0.48,-1.52
69,-1.181e-05,0.4,-1.52
70,-1.18e-05,0.4,-1.52
71,-1.179e-05,0.48,-1.52
72,-1.178e-05,0.48,-1.44
73,-1.177e-05,0.56,-1.44
74,-1.1760000000000001e-05,0.56,-1.52
75,-1.1750000000000001e-05,0.56,-1.44
76,-1.1740000000000001e-05,0.56,-1.52
77,-1.1730000000000001e-05,0.56,-1.52
78,-1.1720000000000001e-05,0.64,-1.44
79,-1.1710000000000001e-05,0.56,-1.52
80,-1.17e-05,0.56,-1.44
81,-1.169e-05,0.64,-1.44
82,-1.168e-05,0.64,-1.44
83,-1.167e-05,0.56,-1.52
84,-1.166e-05,0.64,-1.52
85,-1.165e-05,0.64,-1.36
86,-1.164e-05,0.72,-1.36
87,-1.163e-05,0.72,-1.52
88,-1.162e-05,0.72,-1.44
89,-1.161e-05,0.8,-1.44
90,-1.16e-05,0.72,-1.36
91,-1.159e-05,0.72,-1.44
92,-1.1580000000000001e-05,0.8,-1.44
93,-1.1570000000000001e-05,0.8,-1.36
94,-1.1560000000000001e-05,0.72,-1.44
95,-1.1550000000000001e-05,0.8,-1.36
96,-1.1540000000000001e-05,0.88,-1.36
97,-1.153e-05,0.8,-1.44
98,-1.1520000000000002e-05,0.8,-1.44
99,-1.151e-05,0.8,-1.44
100,-1.15e-05,0.88,-1.36
101,-1.149e-05,0.88,-1.36
102,-1.148e-05,0.8,-1.36
103,-1.147e-05,0.96,-1.36
104,-1.146e-05,0.88,-1.36
