,time,VCH1,VCH2
0,-2.5e-05,-2.4,0.64
1,-2.498e-05,-2.4,0.72
2,-2.496e-05,-2.48,0.64
3,-2.4940000000000002e-05,-2.4,0.72
4,-2.4920000000000002e-05,-2.48,0.8
5,-2.4900000000000002e-05,-2.24,0.72
6,-2.4880000000000002e-05,-2.4,0.8
7,-2.4860000000000003e-05,-2.32,0.64
8,-2.4840000000000003e-05,-2.48,0.56
9,-2.482e-05,-2.32,0.56
10,-2.48e-05,-2.4,0.56
11,-2.478e-05,-2.48,0.72
12,-2.476e-05,-2.48,0.64
13,-2.474e-05,-2.32,0.64
14,-2.472e-05,-2.48,0.56
15,-2.47e-05,-2.4,0.64
16,-2.468e-05,-2.48,0.72
17,-2.466e-05,-2.4,0.72
18,-2.464e-05,-2.48,0.64
19,-2.462e-05,-2.32,0.56
20,-2.46e-05,-2.48,0.56
21,-2.4580000000000002e-05,-2.4,0.72
22,-2.4560000000000002e-05,-2.56,0.64
23,-2.4540000000000002e-05,-2.4,0.64
24,-2.4520000000000002e-05,-2.48,0.64
25,-2.4500000000000003e-05,-2.48,0.64
26,-2.4480000000000003e-05,-2.56,0.56
27,-2.446e-05,-2.4,0.64
28,-2.444e-05,-2.56,0.56
29,-2.442e-05,-2.4,0.64
30,-2.44e-05,-2.4,0.64
31,-2.438e-05,-2.56,0.56
32,-2.436e-05,-2.48,0.64
33,-2.434e-05,-2.48,0.56
34,-2.432e-05,-2.48,0.56
35,-2.43e-05,-2.48,0.56
36,-2.428e-05,-2.48,0.72
37,-2.426e-05,-2.48,0.56
38,-2.4240000000000002e-05,-2.56,0.56
39,-2.4220000000000002e-05,-2.48,0.56
40,-2.4200000000000002e-05,-2.48,0.64
41,-2.4180000000000002e-05,-2.48,0.64
42,-2.4160000000000002e-05,-2.48,0.56
43,-2.4140000000000003e-05,-2.48,0.56
44,-2.412e-05,-2.64,0.56
45,-2.41e-05,-2.4,0.56
46,-2.408e-05,-2.56,0.64
47,-2.406e-05,-2.48,0.64
48,-2.404e-05,-2.48,0.56
49,-2.402e-05,-2.4,0.56
50,-2.4e-05,-2.56,0.56
51,-2.398e-05,-2.48,0.56
52,-2.396e-05,-2.48,0.56
53,-2.394e-05,-2.48,0.56
54,-2.392e-05,-2.56,0.48
55,-2.39e-05,-2.4,0.64
56,-2.3880000000000002e-05,-2.56,0.56
57,-2.3860000000000002e-05,-2.48,0.48
58,-2.3840000000000002e-05,-2.48,0.56
59,-2.3820000000000002e-05,-2.48,0.64
60,-2.3800000000000003e-05,-2.48,0.56
61,-2.3780000000000003e-05,-2.48,0.56
62,-2.3760000000000003e-05,-2.56,0.48
63,-2.374e-05,-2.4,0.48
64,-2.372e-05,-2.4,0.48
65,-2.37e-05,-2.48,0.56
66,-2.368e-05,-2.48,0.48
67,-2.366e-05,-2.48,0.48
68,-2.364e-05,-2.56,0.56
69,-2.362e-05,-2.4,0.56
70,-2.36e-05,-2.56,0.56
71,-2.358e-05,-2.4,0.48
