,time,VCH1,VCH2
0,-1.25e-05,-0.8,0.64
1,-1.249e-05,-0.88,0.64
2,-1.248e-05,-0.88,0.64
3,-1.2470000000000001e-05,-0.88,0.72
4,-1.2460000000000001e-05,-0.96,0.72
5,-1.2450000000000001e-05,-0.88,0.64
6,-1.2440000000000001e-05,-0.88,0.64
7,-1.2430000000000001e-05,-0.88,0.56
8,-1.2420000000000001e-05,-0.96,0.64
9,-1.241e-05,-0.96,0.64
10,-1.24e-05,-0.96,0.64
11,-1.239e-05,-0.96,0.64
12,-1.238e-05,-0.96,0.64
13,-1.237e-05,-1.04,0.64
14,-1.236e-05,-1.04,0.72
15,-1.235e-05,-1.04,0.64
16,-1.234e-05,-1.12,0.64
17,-1.233e-05,-1.12,0.64
18,-1.232e-05,-1.04,0.64
19,-1.231e-05,-1.12,0.72
20,-1.23e-05,-1.2,0.72
21,-1.2290000000000001e-05,-1.12,0.56
22,-1.2280000000000001e-05,-1.2,0.56
23,-1.2270000000000001e-05,-1.28,0.72
24,-1.2260000000000001e-05,-1.12,0.64
25,-1.2250000000000001e-05,-1.28,0.72
26,-1.2240000000000001e-05,-1.28,0.72
27,-1.223e-05,-1.28,0.64
28,-1.222e-05,-1.2,0.72
29,-1.221e-05,-1.28,0.64
30,-1.22e-05,-1.28,0.64
31,-1.219e-05,-1.36,0.72
32,-1.218e-05,-1.28,0.64
33,-1.217e-05,-1.36,0.64
34,-1.216e-05,-1.36,0.72
35,-1.215e-05,-1.36,0.64
36,-1.214e-05,-1.36,0.72
37,-1.213e-05,-1.36,0.72
38,-1.2120000000000001e-05,-1.44,0.64
39,-1.2110000000000001e-05,-1.44,0.64
40,-1.2100000000000001e-05,-1.52,0.72
41,-1.2090000000000001e-05,-1.44,0.72
42,-1.2080000000000001e-05,-1.52,0.72
43,-1.2070000000000001e-05,-1.52,0.64
44,-1.206e-05,-1.44,0.72
45,-1.205e-05,-1.52,0.72
46,-1.204e-05,-1.44,0.72
