,time,VCH1,VCH2
0,-1.2e-05,-2.52,-2.56
1,-1.18e-05,-2.48,-2.48
2,-1.16e-05,-2.52,-2.4
3,-1.1400000000000001e-05,-2.52,-2.56
4,-1.1200000000000001e-05,-2.48,-2.48
5,-1.1e-05,-2.52,-2.48
6,-1.08e-05,-2.48,-2.48
7,-1.06e-05,-2.52,-2.48
8,-1.04e-05,-2.48,-2.48
9,-1.02e-05,-2.48,-2.4
10,-1e-05,-2.48,-2.48
11,-9.800000000000001e-06,-2.48,-2.56
12,-9.6e-06,-2.48,-2.48
13,-9.400000000000001e-06,-2.52,-2.56
14,-9.2e-06,-2.44,-2.48
15,-9e-06,-2.48,-2.56
16,-8.8e-06,-2.48,-2.48
17,-8.6e-06,-2.52,-2.56
18,-8.400000000000001e-06,-2.52,-2.48
19,-8.2e-06,-2.48,-2.64
20,-8.000000000000001e-06,-2.52,-2.56
21,-7.8e-06,-2.52,-2.56
22,-7.6e-06,-2.52,-2.4
23,-7.4e-06,-2.52,-2.56
24,-7.2000000000000005e-06,-2.52,-2.56
25,-7.000000000000001e-06,-2.52,-2.48
26,-6.800000000000001e-06,-2.48,-2.48
27,-6.6e-06,-2.52,-2.56
28,-6.4000000000000006e-06,-2.56,-2.48
29,-6.200000000000001e-06,-2.48,-2.4
30,-6e-06,-2.48,-2.56
31,-5.8e-06,-2.52,-2.4
32,-5.600000000000001e-06,-2.52,-2.56
33,-5.400000000000001e-06,-2.48,-2.56
34,-5.200000000000001e-06,-2.56,-2.48
35,-5e-06,-2.52,-2.48
36,-4.800000000000001e-06,-2.48,-2.56
37,-4.600000000000001e-06,-2.52,-2.48
38,-4.4e-06,-2.52,-2.48
39,-4.2000000000000004e-06,-2.52,-2.56
40,-4.000000000000001e-06,-2.48,-2.56
41,-3.800000000000001e-06,-2.52,-2.4
42,-3.600000000000001e-06,-2.44,-2.48
43,-3.4000000000000013e-06,-2.48,-2.56
44,-3.2e-06,-2.48,-2.56
45,-3e-06,-2.48,-2.56
46,-2.8000000000000003e-06,-2.52,-2.56
47,-2.6000000000000005e-06,-2.52,-2.48
48,-2.4000000000000007e-06,-2.48,-2.48
49,-2.200000000000001e-06,-2.48,-2.4
50,-2.000000000000001e-06,-2.52,-2.48
51,-1.8000000000000014e-06,-2.48,-2.56
52,-1.6000000000000016e-06,-2.48,-2.48
53,-1.4000000000000001e-06,-2.48,-2.56
54,-1.2000000000000004e-06,-2.48,-2.48
55,-1.0000000000000006e-06,-2.44,-2.56
56,-8.000000000000008e-07,-2.48,-2.48
57,-6.00000000000001e-07,-2.52,-2.4
58,-4.0000000000000125e-07,-2.48,-2.48
59,-2.0000000000000147e-07,-2.48,-2.4
60,0.0,-2.44,-2.48
61,1.9999999999999978e-07,-2.52,-2.48
62,3.9999999999999956e-07,-2.52,-2.56
63,5.999999999999993e-07,-2.48,-2.56
64,7.999999999999991e-07,-2.48,-2.56
65,9.99999999999999e-07,-2.48,-2.48
66,1.1999999999999987e-06,-2.48,-2.56
67,1.3999999999999985e-06,2.68,-1.84
68,1.5999999999999982e-06,2.52,-1.92
69,1.7999999999999997e-06,2.48,-1.84
70,1.9999999999999995e-06,2.48,-1.84
71,2.1999999999999993e-06,2.4,-1.68
72,2.399999999999999e-06,2.44,-1.6
73,2.599999999999999e-06,2.44,-1.36
74,2.7999999999999986e-06,2.48,-1.12
75,2.9999999999999984e-06,2.44,-1.04
76,3.2e-06,2.4,-0.8
77,3.399999999999998e-06,2.48,-0.64
78,3.5999999999999994e-06,2.48,-0.4
79,3.7999999999999975e-06,2.48,-0.32
80,3.999999999999999e-06,2.48,0.0
81,4.2000000000000004e-06,2.48,0.16
82,4.3999999999999985e-06,2.48,0.4
83,4.6e-06,2.52,0.72
84,4.799999999999998e-06,2.48,0.88
85,4.9999999999999996e-06,2.48,1.04
86,5.199999999999998e-06,2.48,1.28
87,5.399999999999999e-06,2.44,1.6
88,5.600000000000001e-06,2.48,1.76
89,5.799999999999999e-06,2.48,2.0
90,6e-06,2.56,2.16
91,6.199999999999998e-06,2.52,2.4
92,6.4e-06,2.48,2.56
93,6.599999999999998e-06,2.48,2.64
94,6.799999999999999e-06,2.48,2.88
95,6.999999999999997e-06,2.56,2.88
96,7.199999999999999e-06,2.52,3.04
97,7.4e-06,2.52,3.2
98,7.599999999999998e-06,2.56,3.2800000000000002
99,7.8e-06,2.52,3.36
100,7.999999999999998e-06,2.48,3.44
101,8.2e-06,2.56,3.52
102,8.399999999999998e-06,2.56,3.52
103,8.599999999999999e-06,2.56,3.6
104,8.799999999999997e-06,2.56,3.68
105,8.999999999999999e-06,2.56,3.84
106,9.2e-06,2.6,3.92
107,9.399999999999998e-06,2.6,3.92
108,9.6e-06,2.48,4.0
109,9.799999999999998e-06,2.56,3.92
110,9.999999999999999e-06,2.56,4.08
111,1.0199999999999997e-05,2.56,4.0
112,1.0399999999999999e-05,2.52,4.16
113,1.06e-05,2.56,4.08
114,1.0799999999999998e-05,2.56,4.24
115,1.1e-05,2.6,4.24
116,1.1199999999999998e-05,2.56,4.32
117,1.14e-05,2.56,4.32
118,1.1599999999999997e-05,2.56,4.4
119,1.1799999999999999e-05,2.56,4.48
120,1.2e-05,2.56,4.5600000000000005
121,1.2199999999999998e-05,2.56,4.5600000000000005
122,1.24e-05,2.56,4.5600000000000005
123,1.2599999999999998e-05,2.6,4.64
124,1.28e-05,2.56,4.64
